Time,EVID,CSOID,ChID,Power_flow,SoC,Money,Temp,SoH
573,3,1,3,5.6,0.28,0.956088,16.5,98.01299408
575,3,1,3,7.2,0.42,1.229256,15.5,98.01299408
559,4,1,4,7.2,0.4,1.229256,15.5,97.92015287
566,4,1,4,-7.2,0.58,-1.847304,22,97.92015287
567,4,1,4,-7.2,0.4,-1.847304,21,97.92015287
568,4,1,4,-2.4,0.22,-0.615768,21,97.92015287
569,4,1,4,-2.4,0.16,-0.615768,19.5,97.92015287
571,4,1,4,7.2,0.1,1.229256,18,97.92015287
574,4,1,4,7.2,0.28,1.229256,15.5,97.92015287
575,4,1,4,5.6,0.46,0.956088,15.5,97.92015287
558,5,1,5,7.2,0.4,1.229256,15.5,97.83356026
561,5,1,5,0.8,0.58,0.136584,15.5,97.83356026
567,5,1,5,-7.2,0.6,-1.847304,21,97.83356026
569,5,1,5,-7.2,0.42,-1.847304,19.5,97.83356026
571,5,1,5,7.2,0.24,1.229256,18,97.83356026
575,5,1,5,7.2,0.42,1.229256,15.5,97.83356026
558,6,1,6,7.2,0.4,1.229256,15.5,97.74980521
560,6,1,6,7.2,0.58,1.229256,15.5,97.74980521
561,6,1,6,0.8,0.76,0.136584,15.5,97.74980521
566,6,1,6,-7.2,0.78,-1.847304,22,97.74980521
555,7,1,7,5.6,0.4,0.956088,16,97.67269308
558,7,1,7,7.2,0.54,1.229256,15.5,97.67269308
559,7,1,7,7.2,0.72,1.229256,15.5,97.67269308
566,7,1,7,-7.2,0.9,-1.847304,22,97.67269308
567,7,1,7,-7.2,0.72,-1.847304,21,97.67269308
568,7,1,7,-4.8,0.54,-1.231536,21,97.67269308
569,7,1,7,-7.2,0.42,-1.847304,19.5,97.67269308
573,7,1,7,7.2,0.24,1.229256,16.5,97.67269308
575,7,1,7,7.2,0.42,1.229256,15.5,97.67269308
555,8,1,8,5.6,0.4,0.956088,16,97.59781482
558,8,1,8,7.2,0.54,1.229256,15.5,97.59781482
561,8,1,8,7.2,0.72,1.229256,15.5,97.59781482
566,8,1,8,-7.2,0.9,-1.847304,22,97.59781482
569,8,1,8,-7.2,0.72,-1.847304,19.5,97.59781482
575,8,1,8,2.4,0.54,0.409752,15.5,97.59781482
559,9,1,9,7.2,0.4,1.229256,15.5,97.52867236
560,9,1,9,0.8,0.58,0.136584,15.5,97.52867236
567,9,1,9,-7.2,0.6,-1.847304,21,97.52867236
568,9,1,9,-7.2,0.42,-1.847304,21,97.52867236
573,9,1,9,7.2,0.24,1.229256,16.5,97.52867236
575,9,1,9,7.2,0.42,1.229256,15.5,97.52867236
559,10,1,10,7.2,0.4,1.229256,15.5,97.46476737
561,10,1,10,7.2,0.58,1.229256,15.5,97.46476737
567,10,1,10,-6.4,0.76,-1.642048,21,97.46476737
568,10,1,10,-7.2,0.6,-1.847304,21,97.46476737
569,10,1,10,-7.2,0.42,-1.847304,19.5,97.46476737
571,10,1,10,7.2,0.24,1.229256,18,97.46476737
573,10,1,10,7.2,0.42,1.229256,16.5,97.46476737
558,11,1,11,7.2,0.4,1.229256,15.5,97.40243939
559,11,1,11,7.2,0.58,1.229256,15.5,97.40243939
566,11,1,11,-7.2,0.76,-1.847304,22,97.40243939
567,11,1,11,-4.8,0.58,-1.231536,21,97.40243939
568,11,1,11,-7.2,0.46,-1.847304,21,97.40243939
569,11,1,11,-7.2,0.28,-1.847304,19.5,97.40243939
571,11,1,11,7.2,0.1,1.229256,18,97.40243939
573,11,1,11,7.2,0.28,1.229256,16.5,97.40243939
575,11,1,11,5.6,0.46,0.956088,15.5,97.40243939
558,12,1,12,7.2,0.4,1.229256,15.5,97.34368707
559,12,1,12,7.2,0.58,1.229256,15.5,97.34368707
561,12,1,12,5.6,0.76,0.956088,15.5,97.34368707
567,12,1,12,-4.8,0.9,-1.231536,21,97.34368707
568,12,1,12,-7.2,0.78,-1.847304,21,97.34368707
569,12,1,12,-7.2,0.6,-1.847304,19.5,97.34368707
573,12,1,12,7.2,0.42,1.229256,16.5,97.34368707
559,13,1,13,7.2,0.4,1.229256,15.5,97.28625429
560,13,1,13,7.2,0.58,1.229256,15.5,97.28625429
562,13,1,13,5.6,0.76,0.956088,17,97.28625429
566,13,1,13,-7.2,0.9,-1.847304,22,97.28625429
567,13,1,13,-4.8,0.72,-1.231536,21,97.28625429
568,13,1,13,-7.2,0.6,-1.847304,21,97.28625429
575,13,1,13,7.2,0.42,1.229256,15.5,97.28625429
558,14,1,14,7.2,0.4,1.229256,15.5,97.23005595
559,14,1,14,7.2,0.58,1.229256,15.5,97.23005595
566,14,1,14,-6.4,0.76,-1.642048,22,97.23005595
568,14,1,14,-7.2,0.6,-1.847304,21,97.23005595
569,14,1,14,-7.2,0.42,-1.847304,19.5,97.23005595
573,14,1,14,7.2,0.24,1.229256,16.5,97.23005595
575,14,1,14,7.2,0.42,1.229256,15.5,97.23005595
558,15,1,15,7.2,0.4,1.229256,15.5,97.17303909
559,15,1,15,7.2,0.58,1.229256,15.5,97.17303909
566,15,1,15,-7.2,0.76,-1.847304,22,97.17303909
567,15,1,15,-7.2,0.58,-1.847304,21,97.17303909
568,15,1,15,-6.4,0.4,-1.642048,21,97.17303909
573,15,1,15,7.2,0.24,1.229256,16.5,97.17303909
575,15,1,15,7.2,0.42,1.229256,15.5,97.17303909
561,16,1,16,7.2,0.4,1.229256,15.5,97.11715068
562,16,1,16,0.8,0.58,0.136584,17,97.11715068
568,16,1,16,-7.2,0.6,-1.847304,21,97.11715068
569,16,1,16,-7.2,0.42,-1.847304,19.5,97.11715068
574,16,1,16,7.2,0.24,1.229256,15.5,97.11715068
575,16,1,16,7.2,0.42,1.229256,15.5,97.11715068
558,17,1,17,7.2,0.4,1.229256,15.5,97.0632833
560,17,1,17,0.8,0.58,0.136584,15.5,97.0632833
567,17,1,17,-7.2,0.6,-1.847304,21,97.0632833
568,17,1,17,-7.2,0.42,-1.847304,21,97.0632833
573,17,1,17,7.2,0.24,1.229256,16.5,97.0632833
575,17,1,17,7.2,0.42,1.229256,15.5,97.0632833
555,18,1,18,5.6,0.4,0.956088,16,97.01133009
558,18,1,18,7.2,0.54,1.229256,15.5,97.01133009
559,18,1,18,7.2,0.72,1.229256,15.5,97.01133009
566,18,1,18,-7.2,0.9,-1.847304,22,97.01133009
567,18,1,18,-7.2,0.72,-1.847304,21,97.01133009
569,18,1,18,-4.8,0.54,-1.231536,19.5,97.01133009
571,18,1,18,7.2,0.42,1.229256,18,97.01133009
560,19,1,19,7.2,0.4,1.229256,15.5,96.96029594
561,19,1,19,7.2,0.58,1.229256,15.5,96.96029594
566,19,1,19,-7.2,0.76,-1.847304,22,96.96029594
567,19,1,19,-7.2,0.58,-1.847304,21,96.96029594
569,19,1,19,-6.4,0.4,-1.642048,19.5,96.96029594
573,19,1,19,7.2,0.24,1.229256,16.5,96.96029594
575,19,1,19,7.2,0.42,1.229256,15.5,96.96029594
555,20,1,20,7.2,0.4,1.229256,16,96.91013374
558,20,1,20,7.2,0.58,1.229256,15.5,96.91013374
566,20,1,20,-7.2,0.76,-1.847304,22,96.91013374
568,20,1,20,-7.2,0.58,-1.847304,21,96.91013374
569,20,1,20,-7.2,0.4,-1.847304,19.5,96.91013374
571,20,1,20,0.8,0.22,0.136584,18,96.91013374
573,20,1,20,7.2,0.24,1.229256,16.5,96.91013374
574,20,1,20,7.2,0.42,1.229256,15.5,96.91013374
582,1,1,1,5.6,0.4,0.956088,15.5,99.50073578
583,1,1,1,7.2,0.54,1.229256,15.5,99.50073578
586,1,1,1,7.2,0.72,1.229256,17,99.50073578
590,1,1,1,-7.2,0.9,-1.847304,22,99.50073578
591,1,1,1,-7.2,0.72,-1.847304,21,99.50073578
592,1,1,1,-7.2,0.54,-1.847304,21,99.50073578
593,1,1,1,-7.2,0.36,-1.847304,19.5,99.50073578
595,1,1,1,2.4,0.18,0.409752,18,99.50073578
598,1,1,1,7.2,0.24,1.229256,15.5,99.50073578
599,1,1,1,7.2,0.42,1.229256,15.5,99.50073578
579,2,1,2,5.6,0.4,0.956088,16,99.26856012
582,2,1,2,7.2,0.54,1.229256,15.5,99.26856012
585,2,1,2,7.2,0.72,1.229256,15.5,99.26856012
590,2,1,2,-7.2,0.9,-1.847304,22,99.26856012
591,2,1,2,-7.2,0.72,-1.847304,21,99.26856012
592,2,1,2,-7.2,0.54,-1.847304,21,99.26856012
593,2,1,2,-7.2,0.36,-1.847304,19.5,99.26856012
595,2,1,2,2.4,0.18,0.409752,18,99.26856012
597,2,1,2,7.2,0.24,1.229256,16.5,99.26856012
599,2,1,2,7.2,0.42,1.229256,15.5,99.26856012
579,3,1,3,7.2,0.4,1.229256,16,99.09297323
582,3,1,3,7.2,0.58,1.229256,15.5,99.09297323
586,3,1,3,2.4,0.76,0.409752,17,99.09297323
590,3,1,3,-7.2,0.82,-1.847304,22,99.09297323
591,3,1,3,-7.2,0.64,-1.847304,21,99.09297323
592,3,1,3,-7.2,0.46,-1.847304,21,99.09297323
593,3,1,3,-7.2,0.28,-1.847304,19.5,99.09297323
595,3,1,3,7.2,0.1,1.229256,18,99.09297323
597,3,1,3,5.6,0.28,0.956088,16.5,99.09297323
599,3,1,3,7.2,0.42,1.229256,15.5,99.09297323
583,4,1,4,7.2,0.4,1.229256,15.5,98.947359
590,4,1,4,-7.2,0.58,-1.847304,22,98.947359
591,4,1,4,-7.2,0.4,-1.847304,21,98.947359
592,4,1,4,-2.4,0.22,-0.615768,21,98.947359
593,4,1,4,-2.4,0.16,-0.615768,19.5,98.947359
595,4,1,4,7.2,0.1,1.229256,18,98.947359
598,4,1,4,7.2,0.28,1.229256,15.5,98.947359
599,4,1,4,5.6,0.46,0.956088,15.5,98.947359
582,5,1,5,7.2,0.4,1.229256,15.5,98.81898354
585,5,1,5,0.8,0.58,0.136584,15.5,98.81898354
591,5,1,5,-7.2,0.6,-1.847304,21,98.81898354
593,5,1,5,-7.2,0.42,-1.847304,19.5,98.81898354
595,5,1,5,7.2,0.24,1.229256,18,98.81898354
599,5,1,5,7.2,0.42,1.229256,15.5,98.81898354
582,6,1,6,7.2,0.4,1.229256,15.5,98.70287374
584,6,1,6,7.2,0.58,1.229256,15.5,98.70287374
585,6,1,6,0.8,0.76,0.136584,15.5,98.70287374
590,6,1,6,-7.2,0.78,-1.847304,22,98.70287374
579,7,1,7,5.6,0.4,0.956088,16,98.59606837
582,7,1,7,7.2,0.54,1.229256,15.5,98.59606837
583,7,1,7,7.2,0.72,1.229256,15.5,98.59606837
590,7,1,7,-7.2,0.9,-1.847304,22,98.59606837
591,7,1,7,-7.2,0.72,-1.847304,21,98.59606837
592,7,1,7,-4.8,0.54,-1.231536,21,98.59606837
593,7,1,7,-7.2,0.42,-1.847304,19.5,98.59606837
597,7,1,7,7.2,0.24,1.229256,16.5,98.59606837
599,7,1,7,7.2,0.42,1.229256,15.5,98.59606837
579,8,1,8,5.6,0.4,0.956088,16,98.49663498
582,8,1,8,7.2,0.54,1.229256,15.5,98.49663498
585,8,1,8,7.2,0.72,1.229256,15.5,98.49663498
590,8,1,8,-7.2,0.9,-1.847304,22,98.49663498
593,8,1,8,-7.2,0.72,-1.847304,19.5,98.49663498
599,8,1,8,2.4,0.54,0.409752,15.5,98.49663498
583,9,1,9,7.2,0.4,1.229256,15.5,98.40322976
584,9,1,9,0.8,0.58,0.136584,15.5,98.40322976
591,9,1,9,-7.2,0.6,-1.847304,21,98.40322976
592,9,1,9,-7.2,0.42,-1.847304,21,98.40322976
597,9,1,9,7.2,0.24,1.229256,16.5,98.40322976
599,9,1,9,7.2,0.42,1.229256,15.5,98.40322976
583,10,1,10,7.2,0.4,1.229256,15.5,98.31007985
585,10,1,10,7.2,0.58,1.229256,15.5,98.31007985
591,10,1,10,-6.4,0.76,-1.642048,21,98.31007985
592,10,1,10,-7.2,0.6,-1.847304,21,98.31007985
593,10,1,10,-7.2,0.42,-1.847304,19.5,98.31007985
595,10,1,10,7.2,0.24,1.229256,18,98.31007985
597,10,1,10,7.2,0.42,1.229256,16.5,98.31007985
582,11,1,11,7.2,0.4,1.229256,15.5,98.21005821
583,11,1,11,7.2,0.58,1.229256,15.5,98.21005821
590,11,1,11,-7.2,0.76,-1.847304,22,98.21005821
591,11,1,11,-4.8,0.58,-1.231536,21,98.21005821
592,11,1,11,-7.2,0.46,-1.847304,21,98.21005821
593,11,1,11,-7.2,0.28,-1.847304,19.5,98.21005821
595,11,1,11,7.2,0.1,1.229256,18,98.21005821
597,11,1,11,7.2,0.28,1.229256,16.5,98.21005821
599,11,1,11,5.6,0.46,0.956088,15.5,98.21005821
582,12,1,12,7.2,0.4,1.229256,15.5,98.10947429
583,12,1,12,7.2,0.58,1.229256,15.5,98.10947429
585,12,1,12,5.6,0.76,0.956088,15.5,98.10947429
591,12,1,12,-4.8,0.9,-1.231536,21,98.10947429
592,12,1,12,-7.2,0.78,-1.847304,21,98.10947429
593,12,1,12,-7.2,0.6,-1.847304,19.5,98.10947429
597,12,1,12,7.2,0.42,1.229256,16.5,98.10947429
583,13,1,13,7.2,0.4,1.229256,15.5,98.01299408
584,13,1,13,7.2,0.58,1.229256,15.5,98.01299408
586,13,1,13,5.6,0.76,0.956088,17,98.01299408
590,13,1,13,-7.2,0.9,-1.847304,22,98.01299408
591,13,1,13,-4.8,0.72,-1.231536,21,98.01299408
592,13,1,13,-7.2,0.6,-1.847304,21,98.01299408
599,13,1,13,7.2,0.42,1.229256,15.5,98.01299408
582,14,1,14,7.2,0.4,1.229256,15.5,97.92015287
583,14,1,14,7.2,0.58,1.229256,15.5,97.92015287
590,14,1,14,-6.4,0.76,-1.642048,22,97.92015287
592,14,1,14,-7.2,0.6,-1.847304,21,97.92015287
593,14,1,14,-7.2,0.42,-1.847304,19.5,97.92015287
597,14,1,14,7.2,0.24,1.229256,16.5,97.92015287
599,14,1,14,7.2,0.42,1.229256,15.5,97.92015287
582,15,1,15,7.2,0.4,1.229256,15.5,97.83356026
583,15,1,15,7.2,0.58,1.229256,15.5,97.83356026
590,15,1,15,-7.2,0.76,-1.847304,22,97.83356026
591,15,1,15,-7.2,0.58,-1.847304,21,97.83356026
592,15,1,15,-6.4,0.4,-1.642048,21,97.83356026
597,15,1,15,7.2,0.24,1.229256,16.5,97.83356026
599,15,1,15,7.2,0.42,1.229256,15.5,97.83356026
585,16,1,16,7.2,0.4,1.229256,15.5,97.74980521
586,16,1,16,0.8,0.58,0.136584,17,97.74980521
592,16,1,16,-7.2,0.6,-1.847304,21,97.74980521
593,16,1,16,-7.2,0.42,-1.847304,19.5,97.74980521
598,16,1,16,7.2,0.24,1.229256,15.5,97.74980521
599,16,1,16,7.2,0.42,1.229256,15.5,97.74980521
582,17,1,17,7.2,0.4,1.229256,15.5,97.67269308
584,17,1,17,0.8,0.58,0.136584,15.5,97.67269308
591,17,1,17,-7.2,0.6,-1.847304,21,97.67269308
592,17,1,17,-7.2,0.42,-1.847304,21,97.67269308
597,17,1,17,7.2,0.24,1.229256,16.5,97.67269308
599,17,1,17,7.2,0.42,1.229256,15.5,97.67269308
579,18,1,18,5.6,0.4,0.956088,16,97.59781482
582,18,1,18,7.2,0.54,1.229256,15.5,97.59781482
583,18,1,18,7.2,0.72,1.229256,15.5,97.59781482
590,18,1,18,-7.2,0.9,-1.847304,22,97.59781482
591,18,1,18,-7.2,0.72,-1.847304,21,97.59781482
593,18,1,18,-4.8,0.54,-1.231536,19.5,97.59781482
595,18,1,18,7.2,0.42,1.229256,18,97.59781482
584,19,1,19,7.2,0.4,1.229256,15.5,97.52867236
585,19,1,19,7.2,0.58,1.229256,15.5,97.52867236
590,19,1,19,-7.2,0.76,-1.847304,22,97.52867236
591,19,1,19,-7.2,0.58,-1.847304,21,97.52867236
593,19,1,19,-6.4,0.4,-1.642048,19.5,97.52867236
597,19,1,19,7.2,0.24,1.229256,16.5,97.52867236
599,19,1,19,7.2,0.42,1.229256,15.5,97.52867236
579,20,1,20,7.2,0.4,1.229256,16,97.46476737
582,20,1,20,7.2,0.58,1.229256,15.5,97.46476737
590,20,1,20,-7.2,0.76,-1.847304,22,97.46476737
592,20,1,20,-7.2,0.58,-1.847304,21,97.46476737
593,20,1,20,-7.2,0.4,-1.847304,19.5,97.46476737
595,20,1,20,0.8,0.22,0.136584,18,97.46476737
597,20,1,20,7.2,0.24,1.229256,16.5,97.46476737
598,20,1,20,7.2,0.42,1.229256,15.5,97.46476737
606,1,1,1,5.6,0.4,0.956088,15.5,97.40243939
607,1,1,1,7.2,0.54,1.229256,15.5,97.40243939
610,1,1,1,7.2,0.72,1.229256,17,97.40243939
614,1,1,1,-7.2,0.9,-1.847304,22,97.40243939
615,1,1,1,-7.2,0.72,-1.847304,21,97.40243939
616,1,1,1,-7.2,0.54,-1.847304,21,97.40243939
617,1,1,1,-7.2,0.36,-1.847304,19.5,97.40243939
619,1,1,1,2.4,0.18,0.409752,18,97.40243939
622,1,1,1,7.2,0.24,1.229256,15.5,97.40243939
623,1,1,1,7.2,0.42,1.229256,15.5,97.40243939
603,2,1,2,5.6,0.4,0.956088,16,97.34368707
606,2,1,2,7.2,0.54,1.229256,15.5,97.34368707
609,2,1,2,7.2,0.72,1.229256,15.5,97.34368707
614,2,1,2,-7.2,0.9,-1.847304,22,97.34368707
615,2,1,2,-7.2,0.72,-1.847304,21,97.34368707
616,2,1,2,-7.2,0.54,-1.847304,21,97.34368707
617,2,1,2,-7.2,0.36,-1.847304,19.5,97.34368707
619,2,1,2,2.4,0.18,0.409752,18,97.34368707
621,2,1,2,7.2,0.24,1.229256,16.5,97.34368707
623,2,1,2,7.2,0.42,1.229256,15.5,97.34368707
603,3,1,3,7.2,0.4,1.229256,16,97.28625429
606,3,1,3,7.2,0.58,1.229256,15.5,97.28625429
610,3,1,3,2.4,0.76,0.409752,17,97.28625429
614,3,1,3,-7.2,0.82,-1.847304,22,97.28625429
615,3,1,3,-7.2,0.64,-1.847304,21,97.28625429
616,3,1,3,-7.2,0.46,-1.847304,21,97.28625429
617,3,1,3,-7.2,0.28,-1.847304,19.5,97.28625429
619,3,1,3,7.2,0.1,1.229256,18,97.28625429
621,3,1,3,5.6,0.28,0.956088,16.5,97.28625429
623,3,1,3,7.2,0.42,1.229256,15.5,97.28625429
607,4,1,4,7.2,0.4,1.229256,15.5,97.23005595
614,4,1,4,-7.2,0.58,-1.847304,22,97.23005595
615,4,1,4,-7.2,0.4,-1.847304,21,97.23005595
616,4,1,4,-2.4,0.22,-0.615768,21,97.23005595
617,4,1,4,-2.4,0.16,-0.615768,19.5,97.23005595
619,4,1,4,7.2,0.1,1.229256,18,97.23005595
622,4,1,4,7.2,0.28,1.229256,15.5,97.23005595
623,4,1,4,5.6,0.46,0.956088,15.5,97.23005595
606,5,1,5,7.2,0.4,1.229256,15.5,97.17303909
609,5,1,5,0.8,0.58,0.136584,15.5,97.17303909
615,5,1,5,-7.2,0.6,-1.847304,21,97.17303909
617,5,1,5,-7.2,0.42,-1.847304,19.5,97.17303909
619,5,1,5,7.2,0.24,1.229256,18,97.17303909
623,5,1,5,7.2,0.42,1.229256,15.5,97.17303909
606,6,1,6,7.2,0.4,1.229256,15.5,97.11715068
608,6,1,6,7.2,0.58,1.229256,15.5,97.11715068
609,6,1,6,0.8,0.76,0.136584,15.5,97.11715068
614,6,1,6,-7.2,0.78,-1.847304,22,97.11715068
603,7,1,7,5.6,0.4,0.956088,16,97.0632833
606,7,1,7,7.2,0.54,1.229256,15.5,97.0632833
607,7,1,7,7.2,0.72,1.229256,15.5,97.0632833
614,7,1,7,-7.2,0.9,-1.847304,22,97.0632833
615,7,1,7,-7.2,0.72,-1.847304,21,97.0632833
616,7,1,7,-4.8,0.54,-1.231536,21,97.0632833
617,7,1,7,-7.2,0.42,-1.847304,19.5,97.0632833
621,7,1,7,7.2,0.24,1.229256,16.5,97.0632833
623,7,1,7,7.2,0.42,1.229256,15.5,97.0632833
603,8,1,8,5.6,0.4,0.956088,16,97.01133009
606,8,1,8,7.2,0.54,1.229256,15.5,97.01133009
609,8,1,8,7.2,0.72,1.229256,15.5,97.01133009
614,8,1,8,-7.2,0.9,-1.847304,22,97.01133009
617,8,1,8,-7.2,0.72,-1.847304,19.5,97.01133009
623,8,1,8,2.4,0.54,0.409752,15.5,97.01133009
607,9,1,9,7.2,0.4,1.229256,15.5,96.96029594
608,9,1,9,0.8,0.58,0.136584,15.5,96.96029594
615,9,1,9,-7.2,0.6,-1.847304,21,96.96029594
616,9,1,9,-7.2,0.42,-1.847304,21,96.96029594
621,9,1,9,7.2,0.24,1.229256,16.5,96.96029594
623,9,1,9,7.2,0.42,1.229256,15.5,96.96029594
607,10,1,10,7.2,0.4,1.229256,15.5,96.91013374
609,10,1,10,7.2,0.58,1.229256,15.5,96.91013374
615,10,1,10,-6.4,0.76,-1.642048,21,96.91013374
616,10,1,10,-7.2,0.6,-1.847304,21,96.91013374
617,10,1,10,-7.2,0.42,-1.847304,19.5,96.91013374
619,10,1,10,7.2,0.24,1.229256,18,96.91013374
621,10,1,10,7.2,0.42,1.229256,16.5,96.91013374
606,11,1,11,7.2,0.4,1.229256,15.5,99.4973167
607,11,1,11,7.2,0.58,1.229256,15.5,99.4973167
614,11,1,11,-7.2,0.76,-1.847304,22,99.4973167
615,11,1,11,-4.8,0.58,-1.231536,21,99.4973167
616,11,1,11,-7.2,0.46,-1.847304,21,99.4973167
617,11,1,11,-7.2,0.28,-1.847304,19.5,99.4973167
619,11,1,11,7.2,0.1,1.229256,18,99.4973167
621,11,1,11,7.2,0.28,1.229256,16.5,99.4973167
623,11,1,11,5.6,0.46,0.956088,15.5,99.4973167
606,12,1,12,7.2,0.4,1.229256,15.5,99.26514105
607,12,1,12,7.2,0.58,1.229256,15.5,99.26514105
609,12,1,12,5.6,0.76,0.956088,15.5,99.26514105
615,12,1,12,-4.8,0.9,-1.231536,21,99.26514105
616,12,1,12,-7.2,0.78,-1.847304,21,99.26514105
617,12,1,12,-7.2,0.6,-1.847304,19.5,99.26514105
621,12,1,12,7.2,0.42,1.229256,16.5,99.26514105
607,13,1,13,7.2,0.4,1.229256,15.5,99.08955416
608,13,1,13,7.2,0.58,1.229256,15.5,99.08955416
610,13,1,13,5.6,0.76,0.956088,17,99.08955416
614,13,1,13,-7.2,0.9,-1.847304,22,99.08955416
615,13,1,13,-4.8,0.72,-1.231536,21,99.08955416
616,13,1,13,-7.2,0.6,-1.847304,21,99.08955416
623,13,1,13,7.2,0.42,1.229256,15.5,99.08955416
606,14,1,14,7.2,0.4,1.229256,15.5,98.94393993
607,14,1,14,7.2,0.58,1.229256,15.5,98.94393993
614,14,1,14,-6.4,0.76,-1.642048,22,98.94393993
616,14,1,14,-7.2,0.6,-1.847304,21,98.94393993
617,14,1,14,-7.2,0.42,-1.847304,19.5,98.94393993
621,14,1,14,7.2,0.24,1.229256,16.5,98.94393993
623,14,1,14,7.2,0.42,1.229256,15.5,98.94393993
606,15,1,15,7.2,0.4,1.229256,15.5,98.81556447
607,15,1,15,7.2,0.58,1.229256,15.5,98.81556447
614,15,1,15,-7.2,0.76,-1.847304,22,98.81556447
615,15,1,15,-7.2,0.58,-1.847304,21,98.81556447
616,15,1,15,-6.4,0.4,-1.642048,21,98.81556447
621,15,1,15,7.2,0.24,1.229256,16.5,98.81556447
623,15,1,15,7.2,0.42,1.229256,15.5,98.81556447
609,16,1,16,7.2,0.4,1.229256,15.5,98.69945467
610,16,1,16,0.8,0.58,0.136584,17,98.69945467
616,16,1,16,-7.2,0.6,-1.847304,21,98.69945467
617,16,1,16,-7.2,0.42,-1.847304,19.5,98.69945467
622,16,1,16,7.2,0.24,1.229256,15.5,98.69945467
623,16,1,16,7.2,0.42,1.229256,15.5,98.69945467
606,17,1,17,7.2,0.4,1.229256,15.5,98.5926493
608,17,1,17,0.8,0.58,0.136584,15.5,98.5926493
615,17,1,17,-7.2,0.6,-1.847304,21,98.5926493
616,17,1,17,-7.2,0.42,-1.847304,21,98.5926493
621,17,1,17,7.2,0.24,1.229256,16.5,98.5926493
623,17,1,17,7.2,0.42,1.229256,15.5,98.5926493
603,18,1,18,5.6,0.4,0.956088,16,98.4932159
606,18,1,18,7.2,0.54,1.229256,15.5,98.4932159
607,18,1,18,7.2,0.72,1.229256,15.5,98.4932159
614,18,1,18,-7.2,0.9,-1.847304,22,98.4932159
615,18,1,18,-7.2,0.72,-1.847304,21,98.4932159
617,18,1,18,-4.8,0.54,-1.231536,19.5,98.4932159
619,18,1,18,7.2,0.42,1.229256,18,98.4932159
608,19,1,19,7.2,0.4,1.229256,15.5,98.39981069
609,19,1,19,7.2,0.58,1.229256,15.5,98.39981069
614,19,1,19,-7.2,0.76,-1.847304,22,98.39981069
615,19,1,19,-7.2,0.58,-1.847304,21,98.39981069
617,19,1,19,-6.4,0.4,-1.642048,19.5,98.39981069
621,19,1,19,7.2,0.24,1.229256,16.5,98.39981069
623,19,1,19,7.2,0.42,1.229256,15.5,98.39981069
603,20,1,20,7.2,0.4,1.229256,16,98.30666078
606,20,1,20,7.2,0.58,1.229256,15.5,98.30666078
614,20,1,20,-7.2,0.76,-1.847304,22,98.30666078
616,20,1,20,-7.2,0.58,-1.847304,21,98.30666078
617,20,1,20,-7.2,0.4,-1.847304,19.5,98.30666078
619,20,1,20,0.8,0.22,0.136584,18,98.30666078
621,20,1,20,7.2,0.24,1.229256,16.5,98.30666078
622,20,1,20,7.2,0.42,1.229256,15.5,98.30666078
630,1,1,1,5.6,0.4,0.956088,15.5,98.20663914
631,1,1,1,7.2,0.54,1.229256,15.5,98.20663914
634,1,1,1,7.2,0.72,1.229256,17,98.20663914
638,1,1,1,-7.2,0.9,-1.847304,22,98.20663914
639,1,1,1,-7.2,0.72,-1.847304,21,98.20663914
640,1,1,1,-7.2,0.54,-1.847304,21,98.20663914
641,1,1,1,-7.2,0.36,-1.847304,19.5,98.20663914
643,1,1,1,2.4,0.18,0.409752,18,98.20663914
646,1,1,1,7.2,0.24,1.229256,15.5,98.20663914
647,1,1,1,7.2,0.42,1.229256,15.5,98.20663914
627,2,1,2,5.6,0.4,0.956088,16,98.10605521
630,2,1,2,7.2,0.54,1.229256,15.5,98.10605521
633,2,1,2,7.2,0.72,1.229256,15.5,98.10605521
638,2,1,2,-7.2,0.9,-1.847304,22,98.10605521
639,2,1,2,-7.2,0.72,-1.847304,21,98.10605521
640,2,1,2,-7.2,0.54,-1.847304,21,98.10605521
641,2,1,2,-7.2,0.36,-1.847304,19.5,98.10605521
643,2,1,2,2.4,0.18,0.409752,18,98.10605521
645,2,1,2,7.2,0.24,1.229256,16.5,98.10605521
647,2,1,2,7.2,0.42,1.229256,15.5,98.10605521
627,3,1,3,7.2,0.4,1.229256,16,98.00957501
630,3,1,3,7.2,0.58,1.229256,15.5,98.00957501
634,3,1,3,2.4,0.76,0.409752,17,98.00957501
638,3,1,3,-7.2,0.82,-1.847304,22,98.00957501
639,3,1,3,-7.2,0.64,-1.847304,21,98.00957501
640,3,1,3,-7.2,0.46,-1.847304,21,98.00957501
641,3,1,3,-7.2,0.28,-1.847304,19.5,98.00957501
643,3,1,3,7.2,0.1,1.229256,18,98.00957501
645,3,1,3,5.6,0.28,0.956088,16.5,98.00957501
647,3,1,3,7.2,0.42,1.229256,15.5,98.00957501
631,4,1,4,7.2,0.4,1.229256,15.5,97.9167338
638,4,1,4,-7.2,0.58,-1.847304,22,97.9167338
639,4,1,4,-7.2,0.4,-1.847304,21,97.9167338
640,4,1,4,-2.4,0.22,-0.615768,21,97.9167338
641,4,1,4,-2.4,0.16,-0.615768,19.5,97.9167338
643,4,1,4,7.2,0.1,1.229256,18,97.9167338
646,4,1,4,7.2,0.28,1.229256,15.5,97.9167338
647,4,1,4,5.6,0.46,0.956088,15.5,97.9167338
